Wavelength_nm,Fit_0.9314_WL_1450.0nm_BW_5nm,Fit_0.8906_WL_1460.0nm_BW_5nm,Fit_0.8826_WL_1470.0nm_BW_5nm,Fit_0.8482_WL_1480.0nm_BW_20nm,Fit_0.8893_WL_1490.0nm_BW_10nm,Fit_0.9327_WL_1500.0nm_BW_5nm,Fit_0.9066_WL_1510.0nm_BW_10nm,Fit_0.8078_WL_1520.0nm_BW_10nm,Fit_0.9432_WL_1530.0nm_BW_5nm,Fit_0.8368_WL_1540.0nm_BW_10nm,Fit_0.9001_WL_1540.0nm_BW_10nm,Fit_0.7750_WL_1550.0nm_BW_20nm
1417.2,0.004438021092881368,0.016824966879811595,0.00032764905467241775,0.0012034898432263387,0.024942237679245912,2.2606119211586955e-05,0.0069401167023980465,0.03808352494910035,0.0005274505821161751,0.002209775247773953,0.0016006791524783746,0.011811217249866923
1417.6,0.007646172126368738,0.01693523794302739,0.00030584429211046727,0.00032315031862343506,0.025272316812985137,5.0829345303378255e-05,0.004796639448347077,0.061184416923908524,0.0036215138717259807,0.001816861785746573,0.0019976567399262717,0.011673138924566308
1418.0,0.002380013563727583,0.016519044448069686,0.0003556178888906061,0.0008021660909716684,0.025643870541048913,2.21124848155432e-05,0.0013146188046084949,0.00500314501749657,0.0014915868713033919,0.0014492763118657806,0.0026916370953992937,0.0115396339349577
1418.3999999999999,0.0013056627311745707,0.01696188376698159,0.0002746285788288842,0.0026214846752296924,0.02624988246827387,1.6967140838331617e-05,0.006854074091541441,0.060480471458010776,0.0006203586540092112,0.0012682671412655828,0.0017350382434219332,0.011762204723185756
1418.8,0.007598621202062469,0.017401287515026873,0.0002454243156900573,0.0056229598280072846,0.026580795739018902,5.4784338078652566e-05,0.005327054521176486,0.04288253582194321,0.003706531557667077,0.0013583353357468004,0.0018724854466087805,0.0115815382664876
1419.1999999999998,0.006703648447446459,0.01692275794563005,0.0002942614416066094,0.009531943238048653,0.027044743665067927,3.105865368192969e-05,0.0012086095911134078,0.007980555915455932,0.0014135508217602256,0.001690770928969548,0.0027655615951479697,0.011473204339471082
1419.6,0.0007157265173348125,0.01707721201738369,0.00022428787083662638,0.013992088484321263,0.02766483308797847,1.0552948701447211e-05,0.006686944157900059,0.0717951645831577,0.0007007833253798227,0.0021354078622268105,0.0019124652674878673,0.011709991380192512
1420.0,0.004346763833831469,0.017820944761028242,0.00018902227819253016,0.018605063460419045,0.02801618859341456,5.5783840381632316e-05,0.0059147930375812036,0.024493265445281596,0.0037822015377955193,0.0025145376319376063,0.001754405296376146,0.011487453992479817
1420.4,0.009651286844938663,0.017503432543966867,0.00023520893636093623,0.022968823849832183,0.02857666624652664,4.487920620756196e-05,0.0011537554925686892,0.022596972322403805,0.0013614171097688485,0.002675793189641652,0.0027913176943363946,0.011407434970844538
1420.8,0.004267060029558973,0.017252628151916388,0.00017706937087628042,0.0267104887596021,0.02920185724282201,5.877808962930823e-06,0.006425204371162693,0.06947758214621241,0.0007651298966639484,0.0025548574004282017,0.0021273820586178572,0.011654547652444646
1421.1999999999998,0.001058955071114848,0.018124819680334532,0.00013767757648433648,0.029512482717466686,0.029597129618127143,5.1315252334796036e-05,0.0065463106687545704,0.010812452775461659,0.003851944543603736,0.002203444865699704,0.0016606799156123654,0.011391358556690146
1421.6,0.008454665353879686,0.018220342259964183,0.00017944352000620782,0.031132558870112313,0.030252813103067627,6.243869843126496e-05,0.0011783387538645222,0.04323714289660635,0.001335179449128814,0.001770402124375967,0.0027606400305659486,0.011341641813388181
1422.0,0.009541717954559138,0.017606069862389214,0.00013349647771421466,0.031419189657453335,0.03087943437441293,6.85533606487313e-06,0.006058729275983446,0.057608588717229375,0.0008107162556628295,0.0014415401963431677,0.002368021063012625,0.011596009402785766
1422.3999999999999,0.0017613203740847077,0.018295782423574897,9.252778540343432e-05,0.030323610725014716,0.03134427973830017,4.0216287659178564e-05,0.007200351556260043,0.004892480916716903,0.003918164432888559,0.001362010358310729,0.00161037953994158,0.011293614415872438
1422.8,0.004085580804772394,0.018958659981060114,0.00012821702036077407,0.027908772804839596,0.03208868691041065,8.011852576665445e-05,0.0013137322996116631,0.061387061381805136,0.001335069138436819,0.001574659416871111,0.0026706047399359762,0.0112751040633536
1423.2,0.011975609487386314,0.01824187910235343,9.421741491927993e-05,0.024353954560628097,0.032720423902495424,1.7509511495650893e-05,0.00558336848805257,0.041720554612932184,0.000835640787740728,0.0020015377562343996,0.0026162022788883857,0.01153464495489281
1423.6,0.0071936658393403,0.01841462373106948,5.4805692506258813e-05,0.019952283762553705,0.03328043890073555,2.4114123502764025e-05,0.007846995018864156,0.00813681433148361,0.003982161667189948,0.0024759209326902128,0.0016219925074647194,0.011194482521474767
1423.9999999999998,0.0011065883085106614,0.019561211939123326,8.309177402936344e-05,0.01509750842126944,0.03410316599471734,9.233906683534939e-05,0.0015922678692193374,0.07073627596303597,0.0013617294866556386,0.002810230904197464,0.002525853608168464,0.01120708529490795
1424.3999999999999,0.00920980993874002,0.019177040039995163,6.006527598196532e-05,0.010256743012007775,0.034752720933296656,3.999510440758575e-05,0.00500395660320669,0.0261795905709167,0.0008387082335459651,0.0028719276362830968,0.0028481782148778137,0.011470821419199185
1424.8,0.013270519445323512,0.01866768394824403,2.584078281059024e-05,0.005928115914573988,0.03543080240946784,8.14382532619063e-06,0.008447422271843405,0.019740113274059754,0.004044064606091289,0.0026379553968793206,0.0017102363303587071,0.011094141783486177
1425.1999999999998,0.0038378505923255053,0.01991145487122427,4.598031203066662e-05,0.0025861959031913914,0.03631991223341074,9.333263917457444e-05,0.002043964955835689,0.0700977246470019,0.0014163102407916384,0.0022063749244602957,0.0023402740129150825,0.011136843964029627
